num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
AwL_NGA_254,NGA-24-AwL,TABLET,AMIQIN,MAXHEAL LABORATORIES PVT LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300MG,YES,YES,sulphate,individual package,10,999*,1,83,.,.,19,QUININE,AMIQIN | TABLET | QUININE | 300MG | MAXHEAL LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
229,"WHO, BEN AWL DATA",TABLET,AMODIAQUINE HYDROCHLORIDE,GUILIN PHARMA CO LTD,CHINA,1,AMODIAQUINE,.,.,0,150,.,.,.,.,.,150mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,6X2,,1,60,.,.,1,AMODIAQUINE,AMODIAQUINE HYDROCHLORIDE | TABLET | AMODIAQUINE | 150mg | GUILIN PHARMA CO LTD,999*,1,MA045,30-AUG-07,.,.,.,.,.,.,.,,,,,.,.,5
NGA-1170,NAFDAC,TABLET,AMODIAQUINE+ARTESUNATE,MEDIWIN PHARMA LTD,INDIA,2,ARTESUNATE,AMODIAQUINE,.,0,300,.,100,.,.,.,300/100mg,UNKNOWN,YES,AMODIAQUINE HYDROCHLORIDE,,,,1,65,60,.,44,ASAQ,AMODIAQUINE+ARTESUNATE | TABLET | ARTESUNATE AMODIAQUINE | 300/100mg | MEDIWIN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
354,"WHO, GF",DISPERSIBLE TABLET,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE,MACLEODS / OXALIS,INDIA,3,AMODIAQUINE,SULFADOXINE,PYRIMETHAMINE,0,12.5,.,250,.,76.5,.,12.5mg-250mg-76.5mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,50X (3+1),,1,81,85,60,2,AMODIAQUINE+SP,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE AMODIAQUINE | 12.5mg-250mg-76.5mg | MACLEODS / OXALIS,999*,1,MA170,4-NOV-22,M36,A,MA170,"MACLEODS PHARMACEUTICALS LTD
UNIT II, PLOT NO.: 25- 27
SURVEY NO.: 366, PREMIER INDUSTRIAL ESTATE, KACHIGAM, DAMAN-396210",.,.,.,,,,,.,.,5
231,"WHO, GF",TABLET,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE,GUILIN PHARMA CO LTD,CHINA,3,AMODIAQUINE,SULFADOXINE,PYRIMETHAMINE,0,25,.,500,.,153,.,25mg-500mg-153mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"(1+3)X25, (1+3)X50",,1,81,85,60,2,AMODIAQUINE+SP,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE | TABLET | PYRIMETHAMINE SULFADOXINE AMODIAQUINE | 25mg-500mg-153mg | GUILIN PHARMA CO LTD,999*,1,MA098,20-OCT-14,M34,A,MA098,"GUILIN PHARMACEUTICALS CO.
LTD, NO. 43 QUILIDIAN ROAD, GUILIN",.,.,.,,,,,.,.,5
355,"WHO, GF",DISPERSIBLE TABLET,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE+,MACLEODS / OXALIS,INDIA,3,AMODIAQUINE,SULFADOXINE,PYRIMETHAMINE,0,25,.,500,.,153,.,25mg-500mg-153mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,50X (3+1),,1,81,85,60,2,AMODIAQUINE+SP,AMODIAQUINE+SULFADOXINE+PYRIMETHAMINE+ | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE AMODIAQUINE | 25mg-500mg-153mg | MACLEODS / OXALIS,999*,1,MA171,4-NOV-22,M35,A,MA171,"MACLEODS PHARMACEUTICALS LTD
UNIT II, PLOT NO.: 25- 27
SURVEY NO.: 366, PREMIER INDUSTRIAL ESTATE, KACHIGAM, DAMAN-396210",.,.,.,,,,,.,.,5
NGA-0456,NAFDAC,TABLET,AMOSININ,FRONT PHARMA PLC,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,C4-1156,1,71,77,.,55,DHA-PPQ,AMOSININ | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | FRONT PHARMA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_199,NGA-24-AwL,TABLET,AMQUIN,MAXHEAL LABORATORIES PVT LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300mg,n/a,yes,sulphate,individual package,10,999*,1,83,.,.,19,QUININE,AMQUIN | TABLET | QUININE | 300mg | MAXHEAL LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_80,NGA-24-AwL,TABLET,ANATE,FRONT PHARMA PLC,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,300,.,.,.,100/300MG,YES,NO,N/A,individual package,12,04-9254,1,65,60,.,44,ASAQ,ANATE | TABLET | ARTESUNATE AMODIAQUINE | 100/300MG | FRONT PHARMA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0792,NAFDAC,TABLET,ANDERMAL,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ANDERMAL | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0733,NAFDAC,TABLET,ANDERMAL,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ANDERMAL | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0793,NAFDAC,TABLET,ANDERMAL,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,240,.,.,.,80/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ANDERMAL | TABLET | ARTEMETHER LUMEFANTRINE | 80/240mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_220,NGA-24-AwL,TABLET,ANNTIFAA,FREDUN PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,B4-6534,1,61,74,.,40,AL,ANNTIFAA | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | FREDUN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0423,NAFDAC,TABLET,ANNTIFAA FORTE,FREDUN PHARMA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-6535,1,61,74,.,40,AL,ANNTIFAA FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | FREDUN PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0034,NAFDAC,TABLET,ANTIDAR,AFRAB CHEM LTD,NIGERIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,UNKNOWN,.,,,A4-5184,1,81,85,.,21,SP,ANTIDAR | TABLET | PYRIMETHAMINE SULFADOXINE | 500/25mg | AFRAB CHEM LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1272,NAFDAC,TABLET,ANTIDAR,NUEL PHARMA LTD,NIGERIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,UNKNOWN,.,,,A4-5184,1,81,85,.,21,SP,ANTIDAR | TABLET | PYRIMETHAMINE SULFADOXINE | 500/25mg | NUEL PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1218,NAFDAC,TABLET,ANTIMAL,NEIMETH INTERNATIONAL PHARMA PLC,NIGERIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,UNKNOWN,.,,,,1,81,85,.,21,SP,ANTIMAL | TABLET | PYRIMETHAMINE SULFADOXINE | 500/25mg | NEIMETH INTERNATIONAL PHARMA PLC,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240407_005,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,ANTIPAL,EUROPHARMA LABORATORIES LTD,UNITED KINGDOM,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,62.5,.,375,.,.,.,62.5/375mg,UNKNOWN,UNKNOWN,.,individual package,4,,1,71,77,.,55,DHA-PPQ,ANTIPAL | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 62.5/375mg | EUROPHARMA LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
37,"GF, CMR",TABLET,APMOD,AJANTA PHARMA LTD,INDIA; MAURITUIS,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,270,.,.,.,100/270mg,YES,UNKNOWN,.,BLISTER PLAQUETTE,"1X3, 1X6",,1,65,60,.,44,ASAQ,APMOD | TABLET | ARTESUNATE AMODIAQUINE | 100/270mg | AJANTA PHARMA LTD,999*,0,.,.,M14,A,YES,"PAITHAN, AURANGABAD, MAHARASHTRA",.,.,.,7181207; 7181211 ,,,,.,.,4
35,"GF, CMR",TABLET,APMOD,AJANTA PHARMA LTD,INDIA; MAURITUIS,2,ARTESUNATE,AMODIAQUINE,.,0,25,.,67.5,.,.,.,25/67.5mg,YES,UNKNOWN,.,BLISTER PLAQUETTE,3,,1,65,60,.,44,ASAQ,APMOD | TABLET | ARTESUNATE AMODIAQUINE | 25/67.5mg | AJANTA PHARMA LTD,999*,0,.,.,M12,A,YES,"PAITHAN, AURANGABAD, MAHARASHTRA",.,.,.,7181212,,,,.,.,4
36,"GF, CMR",TABLET,APMOD,AJANTA PHARMA LTD,INDIA; MAURITUIS,2,ARTESUNATE,AMODIAQUINE,.,0,50,.,135,.,.,.,50/135mg,YES,UNKNOWN,.,BLISTER PLAQUETTE,3,,1,65,60,.,44,ASAQ,APMOD | TABLET | ARTESUNATE AMODIAQUINE | 50/135mg | AJANTA PHARMA LTD,999*,0,.,.,M13,A,YES,"PAITHAN, AURANGABAD, MAHARASHTRA",.,.,.,7181210,,,,.,.,4
NGA-0237,NAFDAC,TABLET,APTEM,CIRON DRUGS & PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-1265,1,61,74,.,40,AL,APTEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CIRON DRUGS & PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0494,NAFDAC,TABLET,AQUAMAL QS,GLOBELA PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-3100,1,61,74,.,40,AL,AQUAMAL QS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | GLOBELA PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1280,NAFDAC,TABLET,AQUAMAL QS,OLIVE HEALTHCARE,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,B4-3100,1,61,74,.,40,AL,AQUAMAL QS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | OLIVE HEALTHCARE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_110,NGA-24-AwL,TABLET,AQUART,MCW HEALTHCARE PVT LTD,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40mg/320mg,UNKNOWN,YES,phosphate,individual package,9,C4-1135,1,71,77,.,55,DHA-PPQ,AQUART | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40mg/320mg | MCW HEALTHCARE PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1603,NAFDAC,TABLET,ARCOFAN,SWISS PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ARCOFAN | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SWISS PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1604,NAFDAC,TABLET,ARCOFAN,SWISS PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ARCOFAN | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SWISS PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
71,CMR,TABLET,ARENAX,ARENCO PHARMACEUTICA SA; SAOKIM PHARMA JSC,BELGIUM; VIETNAM,2,ARTESUNATE,AMODIAQUINE,.,0,10,.,39.18,.,.,.,10/39.18mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,6 ,,1,65,60,.,44,ASAQ,ARENAX | TABLET | ARTESUNATE AMODIAQUINE | 10/39.18mg | ARENCO PHARMACEUTICA SA; SAOKIM PHARMA JSC,999*,0,.,.,.,.,.,.,.,.,.,5881101,,,,.,.,4
NGA-1595,NAFDAC,TABLET,ARENAX PLUS,SWISS PHARMA NIGERIA LTD,NIGERIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,A4-2180,1,61,74,.,40,AL,ARENAX PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SWISS PHARMA NIGERIA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1692,NAFDAC,TABLET,ARENAX PLUS,VAPI CARE PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,A4-2180,1,61,74,.,40,AL,ARENAX PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | VAPI CARE PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_350,NGA-24-AwL,TABLET,ARENAX PLUS FORTE,SWISS PHARMA NIGERIA LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,N/A,NO,N/A,individual package,6,999*,1,61,74,.,40,AL,ARENAX PLUS FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | SWISS PHARMA NIGERIA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_17,NGA Awl 24 training,TABLET,ARENAXPLUS FORTE,VAPI CARE PHARMA PVT LTD,India,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,yes,n/a,.,tablets,6,999*,1,61,74,.,40,AL,ARENAXPLUS FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | VAPI CARE PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1181,NAFDAC,TABLET,ARFLOQUIN-,MEKOPHAR CHEMICAL PHARM JOINT CO,VIETNAM,2,ARTESUNATE,MEFLOQUINE,.,0,200,.,250,.,.,.,200/250mg,UNKNOWN,YES,HCL,,,,1,65,75,.,47,ASMQ,ARFLOQUIN- | TABLET | ARTESUNATE MEFLOQUINE | 200/250mg | MEKOPHAR CHEMICAL PHARM JOINT CO,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
120,CMR,TABLET,ARLUCIN,CINPHARM,CAMEROON,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 24, 300 ",,1,61,74,.,40,AL,ARLUCIN | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | CINPHARM,999*,0,.,.,.,.,.,.,.,.,.,10501801 ; 10501803 ;10501802 ,,,,.,.,4
121,CMR 23 & 24,TABLET,ARLUCIN,CINPHARM,CAMEROON,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,6 ,,1,61,74,.,40,AL,ARLUCIN | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | CINPHARM,999*,0,.,.,.,.,.,.,.,.,.,10501804,10501804,,,.,.,3
542,CMR,TABLET,ARLUMED,TEBIMOSA PHARMA SA,CAMEROON,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,6 ,,1,61,74,.,40,AL,ARLUMED | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | TEBIMOSA PHARMA SA,999*,0,.,.,.,.,.,.,.,.,.,14441828,,,,.,.,4
NGA-0692,NAFDAC,TABLET,ARLUNART,JAY FORMULATIONS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,C4-1355,1,61,74,.,40,AL,ARLUNART | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | JAY FORMULATIONS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0694,NAFDAC,TABLET,ARLUNART,JAY FORMULATIONS LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,C4-1356,1,61,74,.,40,AL,ARLUNART | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | JAY FORMULATIONS LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1417,NAFDAC,TABLET,ARMETRINE,SAOKIM PHARMA JOINT STOCK CO,VIETNAM,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ARMETRINE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SAOKIM PHARMA JOINT STOCK CO,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240326_001,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,ARSIQUINOFORME,CIPHARM,COTE D'IVOIRE,1,QUININE,.,.,0,250,.,.,.,.,.,250mg,UNKNOWN,UNKNOWN,.,UNKNOWN,,,1,83,.,.,19,QUININE,ARSIQUINOFORME | TABLET | QUININE | 250mg | CIPHARM,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
242,CMR,TABLET,ARSUAMOON,GUILIN PHARMA CO LTD,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,50,.,150,.,.,.,50/150mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,3BLISTERSOF(4+4) ,,1,65,60,.,44,ASAQ,ARSUAMOON | TABLET | ARTESUNATE AMODIAQUINE | 50/150mg | GUILIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,7450210,,,,.,.,4
481,CMR,TABLET,ARSUCAM,SANOFI AVENTIS / MAPHAR / DNDI,MOROCCO; FRANCE,2,ARTESUNATE,AMODIAQUINE,.,0,50,.,200,.,.,.,50/200mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"CO-BLISTERED 6(3+3) , 12(6+6) , 24(12+12) ",,1,65,60,.,44,ASAQ,ARSUCAM | TABLET | ARTESUNATE AMODIAQUINE | 50/200mg | SANOFI AVENTIS / MAPHAR / DNDI,999*,0,MA057,14-OCT-08,M13,A,YES,"MAPHAR LAB,CASABLANCA",.,.,.,"4610121 
4610122 
4610123 
4610124
4610125 
4610126",,,,.,.,4
235,CMR,TABLET,ARSUMAX,GUILIN PHARMA CO LTD,CHINA,1,ARTESUNATE,.,.,0,50,.,.,.,.,.,50mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"12, 300 ",,1,65,.,.,32,ARTESUNATE,ARSUMAX | TABLET | ARTESUNATE | 50mg | GUILIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,"2970012 , 2970011 ",,,,.,.,4
NGA-0758,NAFDAC,TABLET,ARTBORAH,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ARTBORAH | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1706,NAFDAC,TABLET,ARTCOP,WATSON GLOBAL PHARMA INDUSTRIAL LTD,NIGERIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,,1,71,77,.,55,DHA-PPQ,ARTCOP | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | WATSON GLOBAL PHARMA INDUSTRIAL LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1707,NAFDAC,TABLET,ARTCOP-DS,WATSON GLOBAL PHARMA INDUSTRIAL LTD,NIGERIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,62.5,.,375,.,.,.,62.5/375mg,UNKNOWN,UNKNOWN,.,,,,1,71,77,.,55,DHA-PPQ,ARTCOP-DS | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 62.5/375mg | WATSON GLOBAL PHARMA INDUSTRIAL LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1495,NAFDAC,TABLET,ARTDI-MARIA,SHANDONG YIKANG PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,ARTDI-MARIA | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SHANDONG YIKANG PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
86,BEN AWL DATA,TABLET,ARTEBOON-L,BESTBOON PHARMA,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,ARTEBOON-L | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | BESTBOON PHARMA,999*,0,.,.,.,.,.,.,29,BEN - SEARCH,ARTEBOON-L 20/120,,,,,.,.,5
87,BEN AWL DATA,TABLET,ARTEBOON-L,BESTBOON PHARMA,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,ARTEBOON-L | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | BESTBOON PHARMA,999*,0,.,.,.,.,.,.,32,BEN - SEARCH,ARTEBOON-L 80/480,,,,,.,.,5
425,CMR24,DISPERSIBLE TABLET,ARTECOM,ODYPHARM,CHINA,3,DIHYDROARTEMISININ,PIPERAQUINE,TRIMETHOPRIM,0,16,.,160,.,45,.,16mg-160mg-45mg,,,,,B/12,,1,71,77,88,56,DHA-PPQ-TRIM,ARTECOM | DISPERSIBLE TABLET | DIHYDROARTEMISININ PIPERAQUINE TRIMETHOPRIM | 16mg-160mg-45mg | ODYPHARM,999*,0,.,.,.,.,.,.,.,.,.,,7591601,"TONGHE PHARMACEUTICAL , BAISHATUO,MINGSHAN TOWN, FENGDU COUNTRY ,CHONGQING ,CHINA",306,.,.,6
427,CMR24,TABLET,ARTECOM,ODYPHARM,CHINA,3,DIHYDROARTEMISININ,PIPERAQUINE,TRIMETHOPRIM,0,32,.,320,.,90,.,32mg-320mg-90mg,,,,,B/8,,1,71,77,88,56,DHA-PPQ-TRIM,ARTECOM | TABLET | DIHYDROARTEMISININ PIPERAQUINE TRIMETHOPRIM | 32mg-320mg-90mg | ODYPHARM,999*,0,.,.,.,.,.,.,.,.,.,,7590001,"TONGHE PHARMACEUTICAL , BAISHATUO,MINGSHAN TOWN, FENGDU COUNTRY ,CHONGQING ,CHINA",305,.,.,6
547,BEN AWL DATA,TABLET,ARTECOM,TONGHE PHARMA CO LTD,CHINA,3,DIHYDROARTEMISININ,PIPERAQUINE,TRIMETHOPRIM,0,32,.,320,.,90,.,32mg-320mg-90mg,YES,YES,PHOSPHATE,individual package,8,,1,71,77,88,56,DHA-PPQ-TRIM,ARTECOM | TABLET | DIHYDROARTEMISININ PIPERAQUINE TRIMETHOPRIM | 32mg-320mg-90mg | TONGHE PHARMA CO LTD,999*,0,.,.,.,.,.,.,39,BEN - SEARCH,ARTECOM (DHA-PPQ-TRIM),,,,,.,.,5
423,CMR,TABLET,ARTEDIAM,ODYPHARM,CHINA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,300,.,.,.,100/300mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6 ,12",,1,65,60,.,44,ASAQ,ARTEDIAM | TABLET | ARTESUNATE AMODIAQUINE | 100/300mg | ODYPHARM,999*,0,.,.,.,.,.,.,.,.,.,7701209,,,,.,.,4
